"","Year","GEOID","NAME","Median Age Estimate","moe"
"4245","2013","1926400","Fairfax",37.7,4.6
"4246","2013","1931035","Gladbrook",48.5,6
"4247","2013","1955560","Neola",32.8,6.3
"4248","2013","1919675","Delhi",49.1,5.1
"4249","2013","1909685","Burt",43.6,9.2
"4250","2013","1978735","Traer",40.9,4.4
"4251","2013","1974955","Stanley",49.3,6.4
"4252","2013","1927390","Fertile",50.1,5.8
"4253","2013","1926355","Fairbank",36.3,4.4
"4254","2013","1927165","Fayette",22.4,1.9
"4255","2013","1943410","Larchwood",32.1,3.1
"4256","2013","1980535","Varina",33.6,2.8
"4257","2013","1950700","Mechanicsville",40.3,8.1
"4258","2013","1944580","Le Roy",NA,NA
"4259","2013","1965595","Randall",50.5,3.8
"4260","2013","1916050","Coon Rapids",45.4,6.2
"4261","2013","1981840","Walford",34.9,4.9
"4262","2013","1962760","Pierson",34.3,8.1
"4263","2013","1903385","Atalissa",33.2,7.6
"4264","2013","1908875","Brunsville",40,11
"4265","2013","1917940","Cushing",32.8,11.9
"4266","2013","1970320","Salix",36.1,7.6
"4267","2013","1960690","Oxford Junction",45.6,13.6
"4268","2013","1957720","Norway",35.6,10.9
"4269","2013","1913620","Clarion",37.2,3.3
"4270","2013","1959655","Orleans",59.7,5.6
"4271","2013","1935265","Hawarden",38.5,6.3
"4272","2013","1986070","Wilton",40.8,4.3
"4273","2013","1943950","Leando CDP",52.8,15.1
"4274","2013","1968160","Rock Rapids",43.4,2.7
"4275","2013","1947010","Low Moor",37.4,19.9
"4276","2013","1934545","Harper",41.6,19.9
"4277","2013","1946515","Lorimor",34.1,9.5
"4278","2013","1900595","Afton",39.5,4.5
"4279","2013","1986250","Windsor Heights",41.5,2.7
"4280","2013","1948675","Maloy",43.5,38.2
"4281","2013","1945435","Lineville",39.3,7.7
"4282","2013","1917670","Crystal Lake",60.8,7.1
"4283","2013","1919495","Deep River",38.9,8.7
"4284","2013","1974820","Stacyville",53.6,9.6
"4285","2013","1967170","Ringsted",36.6,11.1
"4286","2013","1984540","Westphalia",36.5,17.3
"4287","2013","1931845","Graf",33.4,5.6
"4288","2013","1980445","Van Meter",35,4.7
"4289","2013","1974775","Springville",40,4.8
"4290","2013","1954030","Morley",31.2,15.5
"4291","2013","1943140","Lanesboro",36.3,7.6
"4292","2013","1933195","Grundy Center",40.6,2.6
"4293","2013","1948495","Magnolia",51.4,2.4
"4294","2013","1952995","Modale",32.5,18.1
"4295","2013","1959835","Osceola",39.9,1.7
"4296","2013","1929775","Garden Grove",49.1,8.4
"4297","2013","1942960","Lamoni",22.8,3.3
"4298","2013","1955065","Murray",44.6,8.1
"4299","2013","1923250","Eagle Grove",44.8,3.8
"4300","2013","1956100","New Hampton",40.1,4.1
"4301","2013","1952095","Milford",45.1,2.7
"4302","2013","1958710","Okoboji",57.1,7.1
"4303","2013","1911395","Casey",36.6,12.6
"4304","2013","1939000","Irwin",50,5.6
"4305","2013","1977430","Tennant",57.3,13.2
"4306","2013","1901585","Alton",44.3,7.2
"4307","2013","1950385","Matlock",42.5,22.7
"4308","2013","1947955","Macedonia",45.3,5.8
"4309","2013","1952230","Millersburg",43.5,16.1
"4310","2013","1910225","Cambridge",35.2,7
"4311","2013","1987555","Zearing",43.5,8.6
"4312","2013","1914160","Clemons",39.4,9.7
"4313","2013","1943680","Laurel",36.9,9
"4314","2013","1912855","Charlotte",29.2,2.7
"4315","2013","1984945","Wheatland",43.7,5.3
"4316","2013","1949305","Marble Rock",49.6,5.2
"4317","2013","1904825","Batavia",42.8,7
"4318","2013","1961860","Patterson",47.8,7.5
"4319","2013","1972525","Shenandoah",47.7,2.3
"4320","2013","1983775","West Chester",47.7,1.8
"4321","2013","1916500","Corning",48,5.8
"4322","2013","1913395","Cincinnati",53.5,6.3
"4323","2013","1963345","Plano",49.2,30
"4324","2013","1901315","Allison",46.8,8.2
"4325","2013","1961590","Parkersburg",40.4,6.8
"4326","2013","1981570","Wadena",38.3,7.1
"4327","2013","1940440","Kellogg",31.1,6.4
"4328","2013","1976035","Sully",44.5,4.9
"4329","2013","1902080","Andover",30.3,2.8
"4330","2013","1978600","Toronto",41.5,17.5
"4331","2013","1915465","Colwell",42.5,23.9
"4332","2013","1963615","Pleasant Plain",54,13.1
"4333","2013","1908470","Brighton",41.1,8.3
"4334","2013","1969915","St. Charles",42.8,8
"4335","2013","1906895","Blanchard",36.3,9.3
"4336","2013","1935760","Hepburn",35.1,30.4
"4337","2013","1971895","Shambaugh",47.3,9.1
"4338","2013","1987420","Yorktown",32.4,16.6
"4339","2013","1916140","Coppock",36.3,28.7
"4340","2013","1983280","Wellman",37.2,6.4
"4341","2013","1918075","Dakota City",39.9,9
"4342","2013","1960420","Ottosen",47.5,6.2
"4343","2013","1902395","Aplington",41.9,9.3
"4344","2013","1960915","Packwood",41,17.4
"4345","2013","1982335","Washington",41.8,2.8
"4346","2013","1907210","Bode",33.8,6.6
"4347","2013","1944805","Lewis",48,3
"4348","2013","1949575","Marne",48.8,5.8
"4349","2013","1921360","Dickens",36.8,13.5
"4350","2013","1954390","Moulton",38.4,10.9
"4351","2013","1979680","Unionville",60.2,9.7
"4352","2013","1914430","Clinton",40.4,0.8
"4353","2013","1931665","Goose Lake",34,9.7
"4354","2013","1983370","Welton",37.8,7
"4355","2013","1912765","Charles City",41.9,3.7
"4356","2013","1966855","Ricketts",32.1,11.9
"4357","2013","1911035","Carpenter",50.5,4.1
"4358","2013","1933060","Grimes",34.6,2.4
"4359","2013","1908695","Brooklyn",37.1,9.3
"4360","2013","1905095","Beaconsfield",58.8,40.9
"4361","2013","1903655","Audubon",46.4,5.3
"4362","2013","1982740","Waukon",46.3,2.2
"4363","2013","1919765","Deloit",32,5.1
"4364","2013","1971130","Schleswig",49.3,6.4
"4365","2013","1946335","Lone Tree",37.3,5.9
"4366","2013","1933870","Hamilton",39,8.2
"4367","2013","1914475","Clio",43,20.4
"4368","2013","1933105","Grinnell",33.9,2.2
"4369","2013","1931800","Graettinger",41.1,5.6
"4370","2013","1983550","West Bend",44.8,11.4
"4371","2013","1968475","Roland",34.3,3.3
"4372","2013","1913980","Clearfield",52.1,5.5
"4373","2013","1966000","Redding",52.5,5
"4374","2013","1937920","Huxley",34.1,4.8
"4375","2013","1982065","Walnut",47.6,8.3
"4376","2013","1902125","Andrew",35.8,10.2
"4377","2013","1965280","Quimby",49,6.8
"4378","2013","1929595","Galva",27.6,6
"4379","2013","1938010","Ida Grove",48.5,3.1
"4380","2013","1942285","Lacona",38.7,8.1
"4381","2013","1974370","Spillville",40.5,9.4
"4382","2013","1971040","Scarville",37,25.8
"4383","2013","1911485","Castalia",48.1,12.6
"4384","2013","1967035","Ridgeway",30.4,6
"4385","2013","1903610","Auburn",45,9.6
"4386","2013","1958575","Odebolt",46.2,6.9
"4387","2013","1982020","Wall Lake",44.6,6.8
"4388","2013","1923970","Eddyville",41.1,6.7
"4389","2013","1936885","Holy Cross",37.4,7.5
"4390","2013","1956550","New Vienna",42.8,6.1
"4391","2013","1904870","Battle Creek",47.4,6
"4392","2013","1986565","Winthrop",38.5,2.8
"4393","2013","1949260","Marathon",42.1,12.4
"4394","2013","1929685","Garber",37.5,3.2
"4395","2013","1949620","Marquette",38.3,8.3
"4396","2013","1960015","Osterdock",49.8,22.3
"4397","2013","1932160","Granger",29.8,2.9
"4398","2013","1982695","Waukee",32.2,1
"4399","2013","1908290","Breda",38.2,6.3
"4400","2013","1985710","Willey",47.5,15.3
"4401","2013","1906040","Berkley",43.8,31.3
"4402","2013","1947280","Luther",37.5,9.5
"4403","2013","1938460","Ionia",35.3,5.9
"4404","2013","1901540","Alta Vista",39.3,8.2
"4405","2013","1942600","Lake Park",38.9,7.6
"4406","2013","1951105","Menlo",35.5,8.7
"4407","2013","1982965","Wayland",48.6,5.6
"4408","2013","1954840","Mount Vernon",22.9,5.2
"4409","2013","1961230","Palo",33.1,3.9
"4410","2013","1956325","New London",42.4,7.3
"4411","2013","1958890","Olds",39.5,7.7
"4412","2013","1925365","Ely",33.6,2.3
"4413","2013","1933150","Griswold",45.5,7
"4414","2013","1926175","Everly",32.5,10.1
"4415","2013","1969105","Royal",32.3,4
"4416","2013","1956865","Nodaway",29.5,8.1
"4417","2013","1964065","Pomeroy",42.3,9.6
"4418","2013","1968295","Rockwell City",43.5,4
"4419","2013","1973425","Sioux Rapids",38.7,8.3
"4420","2013","1933465","Guttenberg",50.1,6.6
"4421","2013","1952410","Millville",49.6,17.4
"4422","2013","1907660","Bouton",35.5,26.6
"4423","2013","1932745","Greene",45.9,8.1
"4424","2013","1963210","Plainfield",41.3,12
"4425","2013","1978915","Tripoli",35.3,6.6
"4426","2013","1986970","Woodward",35.1,12.3
"4427","2013","1955200","Mystic",38.3,8.1
"4428","2013","1911080","Carroll",40.7,1.6
"4429","2013","1945030","Lidderdale",31.9,28.5
"4430","2013","1964290","Postville",27.4,2.5
"4431","2013","1908155","Brandon",35.5,12.9
"4432","2013","1969060","Rowley",39.1,10.1
"4433","2013","1956415","New Providence",38.5,15.3
"4434","2013","1960555","Owasa",57.2,34.7
"4435","2013","1930225","George",49.8,8.5
"4436","2013","1935130","Havelock",31.2,9.2
"4437","2013","1919090","Davis City",45.2,20.5
"4438","2013","1932070","Grand River",33.5,11.4
"4439","2013","1939675","Jewell Junction",39.8,7.8
"4440","2013","1962850","Pilot Mound",58.5,9.4
"4441","2013","1976440","Superior",48.5,3.9
"4442","2013","1984450","West Okoboji",61.7,4
"4443","2013","1904960","Bayard",42.5,12
"4444","2013","1933420","Guthrie Center",41.6,5.5
"4445","2013","1986520","Winterset",39,5.1
"4446","2013","1914970","Coin",56.5,9.6
"4447","2013","1925815","Essex",41.2,6.4
"4448","2013","1942465","Lake City",50.7,4.6
"4449","2013","1987375","Yetter",51.5,4.2
"4450","2013","1905680","Belmond",45.2,6.4
"4451","2013","1987015","Woolstock",47.7,6.9
"4452","2013","1982875","Waverly",34.3,1.2
"4453","2013","1921225","Dexter",38,7.5
"4454","2013","1965055","Pulaski",44.8,10.2
"4455","2013","1923340","Earlham",33.7,3.1
"4456","2013","1921180","De Witt",42,4.6
"4457","2013","1946605","Lost Nation",42,10.6
"4458","2013","1946065","Lockridge",40.4,8.4
"4459","2013","1920125","Derby",42.7,24.8
"4460","2013","1949485","Marion",36.4,1.3
"4461","2013","1984315","West Liberty",30.3,2
"4462","2013","1910450","Cantril",44.5,15.4
"4463","2013","1910135","Camanche",46.6,5.3
"4464","2013","1932025","Grand Mound",41.1,6.3
"4465","2013","1928020","Floyd",41.6,10.7
"4466","2013","1944400","Le Mars",39.9,2.3
"4467","2013","1927210","Fenton",47.9,6.3
"4468","2013","1906490","Bevington",45.9,21.4
"4469","2013","1919405","Decorah",30.7,5.1
"4470","2013","1923475","Early",36.2,4
"4471","2013","1954435","Mount Auburn",44.6,13.4
"4472","2013","1939900","Jolley",69.5,14.8
"4473","2013","1919585","Defiance",43.8,11.9
"4474","2013","1923385","Earling",42,16.6
"4475","2013","1924780","Elk Horn",54.4,7.9
"4476","2013","1964200","Portsmouth",54.7,11.6
"4477","2013","1973290","Sioux Center",28.1,3
"4478","2013","1911170","Carson",39.1,3.2
"4479","2013","1940170","Kalona",43.8,5.4
"4480","2013","1967440","Riverside",35.8,8.8
"4481","2013","1902260","Anita",44.3,5
"4482","2013","1902620","Aredale",48,14.6
"4483","2013","1972435","Shell Rock",48.1,9.4
"4484","2013","1934455","Hardy",22.8,13.6
"4485","2013","1912225","Center Junction",40.3,21.9
"4486","2013","1960825","Pacific Junction",49.2,6.2
"4487","2013","1956505","Newton",43,1.9
"4488","2013","1984900","What Cheer",41.2,14.6
"4489","2013","1966585","Riceville",51.6,4.6
"4490","2013","1969735","St. Ansgar",47.6,4.3
"4491","2013","1921000","Des Moines",33.5,0.5
"4492","2013","1924735","Elkhart",32.6,2.8
"4493","2013","1958530","Ocheyedan",54.1,6.2
"4494","2013","1917850","Cumming",41.8,7.6
"4495","2013","1949890","Martensdale",33.4,3.4
"4496","2013","1970095","St. Marys",51.8,14
"4497","2013","1965415","Rake",55.6,16.8
"4498","2013","1910045","Calmar",29.2,6.4
"4499","2013","1969645","Sac City",49.9,1.4
"4500","2013","1971085","Schaller",46.3,5.9
"4501","2013","1924870","Elk Run Heights",48.4,4.1
"4502","2013","1925995","Evansdale",37.9,2.8
"4503","2013","1938640","Iowa Falls",41.8,3.1
"4504","2013","1985305","Whitten",59.2,8.7
"4505","2013","1978330","Titonka",58.7,5.4
"4506","2013","1983415","Wesley",38.9,17.6
"4507","2013","1974460","Spragueville",36.5,17.7
"4508","2013","1913575","Clarinda",40.2,2.5
"4509","2013","1921810","Donnellson",33.9,11.5
"4510","2013","1919720","Delmar",40.8,8
"4511","2013","1968070","Rockford",42.3,3.6
"4512","2013","1944985","Libertyville",46.2,10.9
"4513","2013","1907930","Braddyville",55.2,11.6
"4514","2013","1915105","College Springs",39.7,14
"4515","2013","1954705","Mount Pleasant",38,3.2
"4516","2013","1968565","Rome",33.9,10.6
"4517","2013","1984835","Westwood",49,18.6
"4518","2013","1912000","Cedar Rapids",35.6,0.5
"4519","2013","1912270","Center Point",34.9,2.7
"4520","2013","1935940","Hiawatha",37.6,3
"4521","2013","1965955","Reasnor",51.2,12.9
"4522","2013","1938415","Inwood",46.5,9.7
"4523","2013","1944670","Lester",34.4,7.8
"4524","2013","1978285","Tipton",43.2,3.4
"4525","2013","1985800","Williams",33,3.4
"4526","2013","1912315","Centerville",44.1,3.4
"4527","2013","1979410","Udell",67.7,31.8
"4528","2013","1956910","Nora Springs",38.6,3.5
"4529","2013","1917130","Crawfordsville",41.1,8.4
"4530","2013","1923790","East Peru",48.9,12.8
"4531","2013","1900730","Ainsworth",35,6.5
"4532","2013","1955110","Muscatine",36.5,0.7
"4533","2013","1975405","Stockport",41.1,6
"4534","2013","1916815","Coulter",31.4,8.8
"4535","2013","1964110","Popejoy",41.3,20.3
"4536","2013","1938595","Iowa City",25.6,0.4
"4537","2013","1976890","Swisher",40.9,2.8
"4538","2013","1934860","Harvey",41.5,17.6
"4539","2013","1971760","Seymour",37.3,5
"4540","2013","1944490","Lenox",44,3
"4541","2013","1909550","Burlington",40.5,1.5
"4542","2013","1954165","Morrison",33,16.5
"4543","2013","1975720","Stout",42.3,11.1
"4544","2013","1953175","Mondamin",46.9,3.6
"4545","2013","1970185","St. Paul",44.3,18.4
"4546","2013","1975000","Stanton",49.8,7.4
"4547","2013","1902800","Arispe",47.5,6.8
"4548","2013","1943275","Lansing",46.4,8.4
"4549","2013","1923115","Dyersville",39.5,3.4
"4550","2013","1969690","Sageville",47.1,10.4
"4551","2013","1979095","Truesdale",44.3,22.5
"4552","2013","1953310","Monona",45.1,5.9
"4553","2013","1981345","Volga",48.1,7.7
"4554","2013","1919450","Dedham",29.7,13.6
"4555","2013","1927975","Floris",37.8,21.5
"4556","2013","1986610","Wiota",49.5,15.3
"4557","2013","1922620","Dumont",46.2,9.2
"4558","2013","1965910","Readlyn",34,4.2
"4559","2013","1945390","Linden",44.7,10.6
"4560","2013","1966045","Redfield",40.5,5.3
"4561","2013","1930000","Garrison",34.6,5.7
"4562","2013","1934635","Harris",45.4,8
"4563","2013","1928380","Forest City",38.7,3.2
"4564","2013","1959970","Ossian",38.8,4.8
"4565","2013","1955515","Nemaha",41.2,19.1
"4566","2013","1911755","Cedar Falls",26.9,0.9
"4567","2013","1942575","Lake Panorama CDP",58.4,3.4
"4568","2013","1945705","Little Cedar CDP",78.1,12.4
"4569","2013","1946785","Loveland CDP",45.9,21.9
"4570","2013","1951510","Meyer CDP",NA,NA
"4571","2013","1951600","Middle Amana CDP",46.2,9.2
"4572","2013","1952140","Miller CDP",NA,NA
"4573","2013","1952635","Mineola CDP",33.3,22.3
"4574","2013","1953085","Mona CDP",16.8,4.3
"4575","2013","1956190","New Haven CDP",72.1,46.5
"4576","2013","1960285","Otranto CDP",NA,NA
"4577","2013","1962175","Percival CDP",70.6,6.9
"4578","2013","1964155","Portland CDP",NA,NA
"4579","2013","1967530","River Sioux CDP",44.4,47.9
"4580","2013","1967890","Rochester CDP",49.6,12.4
"4581","2013","1968800","Roseville CDP",NA,NA
"4582","2013","1969825","St. Benedict CDP",55,16
"4583","2013","1970005","St. Joseph CDP",7.5,1.9
"4584","2013","1971715","Sexton CDP",56.3,10.4
"4585","2013","1973965","South Amana CDP",43.6,24.3
"4586","2013","1975540","Stone City CDP",40.5,11.5
"4587","2013","1976415","Sun Valley Lake CDP",65.5,7.9
"4588","2013","1978465","Toeterville CDP",78.3,54
"4589","2013","1979335","Twin Lakes CDP",58.4,5
"4590","2013","1982290","Washburn CDP",35.4,4.6
"4591","2013","1982515","Watkins CDP",47.4,13.6
"4592","2013","1983505","West Amana CDP",52.2,17
"4593","2013","1984495","Weston CDP",19.3,19.2
"4594","2013","1909235","Buffalo",44.4,7
"4595","2013","1947820","McCausland",45.3,6.8
"4596","2013","1950655","Maysville",39.9,22.9
"4597","2013","1961365","Panorama Park",48.2,12.4
"4598","2013","1906940","Blencoe",50,9.4
"4599","2013","1900910","Albia",39.8,3.2
"4600","2013","1933285","Guernsey",59.5,8.3
"4601","2013","1953490","Montezuma",37.7,6.3
"4602","2013","1980805","Victor",37.9,8.1
"4603","2013","1945165","Lime Springs",42.4,13.6
"4604","2013","1954120","Morning Sun",33.5,2.8
"4605","2013","1900640","Agency",40.4,4.8
"4606","2013","1950160","Mason City",42.2,1.1
"4607","2013","1918345","Dana",33.6,20.1
"4608","2013","1915015","Colesburg",50.5,7.4
"4609","2013","1901045","Alden",37.2,3.8
"4610","2013","1924375","Elberon",42,18.6
"4611","2013","1973065","Sidney",46.4,6.6
"4612","2013","1977970","Thurman",37.8,7.3
"4613","2013","1924915","Elliott",34.1,6.5
"4614","2013","1917490","Cromwell",45.6,9.8
"4615","2013","1916545","Correctionville",43.5,10.7
"4616","2013","1973335","Sioux City",34.4,0.4
"4617","2013","1918255","Dallas Center",40.9,8.5
"4618","2013","1913215","Chillicothe",40.3,18.5
"4619","2013","1929190","Fremont",39.3,12.2
"4620","2013","1983010","Webb",46.7,9.1
"4621","2013","1907480","Boone",37.5,2
"4622","2013","1977520","Terril",36.4,16.8
"4623","2013","1906175","Bertram",35.3,8.6
"4624","2013","1956685","Nichols",42.3,8.4
"4625","2013","1957045","Northboro",53.5,8.6
"4626","2013","1931980","Grand Junction",34.2,6.8
"4627","2013","1910765","Carlisle",38.4,1.8
"4628","2013","1941790","Knierim",35.8,11.2
"4629","2013","1972390","Sheldon",45.3,3.6
"4630","2013","1933645","Halbur",26.7,3.2
"4631","2013","1979815","University Park",27.4,4.2
"4632","2013","1929010","Frederika",37.1,16
"4633","2013","1973920","Somers",48.7,10.7
"4634","2013","1968925","Rossie",27.7,13.8
"4635","2013","1929550","Galt",32.5,26.7
"4636","2013","1930045","Garwin",39,6.1
"4637","2013","1948540","Malcom",54,6.5
"4638","2013","1980580","Ventura",54.6,6.9
"4639","2013","1977880","Thornton",46.9,5.7
"4640","2013","1982650","Waucoma",48.1,7.6
"4641","2013","1980490","Van Wert",38.5,8.8
"4642","2013","1973155","Silver City",49.3,5.8
"4643","2013","1975045","Stanwood",40.1,11.6
"4644","2013","1928290","Fontanelle",52.3,5.5
"4645","2013","1904240","Bagley",38.4,7
"4646","2013","1963570","Pleasanton",25.5,26.3
"4647","2013","1947370","Lu Verne",43.5,15.3
"4648","2013","1981705","Walcott",40.2,3.3
"4649","2013","1937155","Hopkinton",47.5,6.7
"4650","2013","1948180","Macksburg",30.2,2.3
"4651","2013","1931350","Glenwood",42.2,2.2
"4652","2013","1924645","Elgin",48.5,7.8
"4653","2013","1953355","Monroe",37.5,7.3
"4654","2013","1963840","Plover",50.5,10.9
"4655","2013","1968520","Rolfe",49.8,8.4
"4656","2013","1946920","Lowden",45.5,8.4
"4657","2013","1926310","Exline",62.7,6.7
"4658","2013","1907345","Bonaparte",44.3,9.4
"4659","2013","1901000","Alburnett",42.8,6.5
"4660","2013","1981615","Wahpeton",63.9,3.6
"4661","2013","1934185","Hanlontown",47.2,4.1
"4662","2013","1940665","Kensett",49.6,8.6
"4663","2013","1965550","Randalia",51.5,9.7
"4664","2013","1976260","Sumner",43.5,4.5
"4665","2013","1925050","Ellsworth",31.3,6.2
"4666","2013","1914925","Coggon",33.4,8
"4667","2013","1967800","Robins",37,3.3
"4668","2013","1966540","Rhodes",46.4,5.8
"4669","2013","1919000","Davenport",34.9,0.5
"4670","2013","1973785","Soldier",40.2,15.6
"4671","2013","1979185","Turin",32,23.1
"4672","2013","1985215","Whiting",45.3,9.4
"4673","2013","1913350","Churdan",37.1,8.7
"4674","2013","1950205","Masonville",33.6,6.8
"4675","2013","1939450","Jefferson",48.9,1.9
"4676","2013","1974910","Stanhope",48.4,2.8
"4677","2013","1952815","Mingo",50.7,10.7
"4678","2013","1906760","Blairsburg",59.3,10.7
"4679","2013","1940215","Kamrar",47.8,2.7
"4680","2013","1954795","Mount Union",32.4,6.6
"4681","2013","1962625","Peterson",49.2,7.3
"4682","2013","1913755","Clarksville",40.5,5.9
"4683","2013","1962355","Perry",34.2,2.2
"4684","2013","1922350","Drakesville",48.5,17.2
"4685","2013","1969015","Rowan",57,16.8
"4686","2013","1909820","Calamus",47.4,5.7
"4687","2013","1937335","Houghton",57.8,12.1
